@RELATION code_smells_extended

@ATTRIBUTE loc NUMERIC
@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE totalmethodsqty NUMERIC
@ATTRIBUTE totalfieldsqty NUMERIC
@ATTRIBUTE is_functional_decomposition {yes,no}
@ATTRIBUTE is_data_class {yes,no}
@ATTRIBUTE is_lazy_class {yes,no}
@ATTRIBUTE is_spaghetti {yes,no}
@ATTRIBUTE is_swiss_army_knife {yes,no}
@ATTRIBUTE is_blob {yes,no}
@ATTRIBUTE has_long_method {yes,no}
@ATTRIBUTE has_long_parameter_list {yes,no}

@DATA
17,1,7,0,12,0,1,1,no,no,yes,no,no,no,no,no
11,1,3,0,4,0,1,0,no,no,yes,no,no,no,no,no
5,0,8,0,0,0,0,3,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
25,2,2,1,7,0,2,0,no,no,yes,no,no,no,no,no
5,1,5,0,1,0,1,0,no,no,yes,no,no,no,no,no
70,17,13,1,31,0,2,2,no,no,no,no,no,no,no,no
12,3,5,0,4,0,3,1,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
5,0,3,0,0,0,0,3,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
15,3,14,1,7,0,3,4,no,no,no,no,no,no,no,no
234,48,19,66,66,0,17,24,no,no,no,no,no,no,no,no
46,7,4,1,10,0,3,1,no,no,no,no,no,no,no,no
3,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,yes
44,1,3,0,0,0,1,6,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
110,8,15,0,15,0,4,5,no,no,no,no,no,no,no,no
14,3,9,3,2,0,3,1,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
89,1,10,0,0,0,1,18,no,yes,no,no,no,no,no,no
11,3,3,3,5,0,3,0,no,no,no,no,no,no,no,no
31,6,21,3,12,0,6,5,no,no,no,no,no,no,no,no
3,1,8,0,0,0,1,0,no,no,yes,no,no,no,no,no
6,1,7,0,1,0,1,1,no,no,yes,no,no,no,no,no
249,66,23,16,116,0,8,5,no,no,no,no,no,no,yes,yes
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,0,4,0,0,0,0,7,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
8,6,5,15,0,0,6,0,no,no,no,no,no,no,no,no
21,0,3,0,0,0,0,19,no,yes,no,no,no,no,no,no
26,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
54,1,2,0,0,0,1,2,no,no,no,no,no,no,no,no
236,32,16,17,47,0,10,7,no,no,no,no,no,no,yes,no
39,3,18,0,16,0,1,7,no,no,no,no,no,no,no,no
227,24,18,10,48,0,8,5,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
8,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
23,3,3,1,8,0,3,1,no,no,no,no,no,no,no,no
53,15,12,91,0,0,15,7,no,no,no,no,no,no,no,no
18,1,2,0,0,0,1,7,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
32,5,14,0,25,0,4,1,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
13,1,2,0,0,0,1,9,no,yes,no,no,no,no,no,no
15,0,1,0,1,0,0,13,no,yes,no,no,no,no,no,no
16,3,26,0,5,0,3,3,no,no,no,no,no,no,no,no
838,213,37,134,168,0,25,12,no,no,no,yes,no,yes,yes,yes
6,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
30,6,9,0,0,0,6,6,no,no,no,no,no,no,no,yes
158,12,10,0,3,0,11,29,no,no,no,no,no,no,no,yes
16,3,15,1,7,0,3,5,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
121,22,25,5,30,0,6,9,no,no,no,no,no,no,no,yes
28,8,8,0,7,0,7,1,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
8,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
3,1,2,0,0,0,1,0,no,no,yes,no,no,no,no,no
93,30,13,34,22,0,9,2,no,no,no,no,no,no,no,no
35,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
11,1,1,0,0,0,1,7,no,no,no,no,no,no,no,no
41,6,10,0,12,0,1,3,no,no,no,no,no,no,no,no
79,13,17,0,28,0,6,4,no,no,no,no,no,no,no,no
5,1,7,0,0,0,1,0,no,no,yes,no,no,no,no,no
11,9,5,36,0,0,9,0,no,no,no,no,no,no,no,yes
12,3,2,3,2,2,3,1,no,no,no,no,no,no,no,no
4,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
16,3,15,1,7,0,3,5,no,no,no,no,no,no,no,no
55,16,1,0,6,0,11,2,no,no,no,no,no,no,no,no
61,1,7,0,0,0,1,12,no,yes,no,no,no,no,no,no
3,1,4,0,0,0,1,0,no,no,yes,no,no,no,no,no
42,7,28,0,16,0,4,4,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
88,14,10,0,19,0,4,9,no,no,no,no,no,no,no,no
48,12,14,0,18,0,3,2,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
5,1,2,0,0,0,1,1,no,no,yes,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
39,8,6,0,8,0,6,3,no,no,no,no,no,no,no,no
11,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
46,3,10,0,6,0,2,2,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
14,2,9,0,10,0,2,1,no,no,yes,no,no,no,no,no
15,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
227,59,25,2,61,0,5,6,no,no,no,no,no,no,yes,yes
227,15,19,3,50,0,6,5,no,no,no,no,no,no,no,no
3,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
8,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
59,15,11,0,22,0,6,1,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
67,18,10,47,21,0,11,3,no,no,no,no,no,no,no,no
15,3,4,0,3,0,2,2,no,no,yes,no,no,no,no,no
96,13,56,0,49,0,7,13,no,no,no,no,no,no,no,no
6,1,4,0,5,0,1,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
32,10,29,45,0,0,10,0,no,no,no,no,no,no,no,yes
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
12,1,1,0,0,0,1,8,no,no,no,no,no,no,no,no
8,2,19,1,0,0,2,0,no,no,yes,no,no,no,no,yes
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
42,5,19,10,35,0,5,4,no,no,no,no,no,no,no,no
15,3,10,3,4,0,3,2,no,no,no,no,no,no,no,no
11,3,17,3,0,0,3,0,no,no,no,no,no,no,no,yes
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
39,6,16,1,20,0,3,6,no,no,no,no,no,no,no,no
91,16,11,0,20,0,4,9,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
5,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
17,1,1,0,0,0,1,13,no,yes,no,no,no,no,no,no
275,1,12,0,0,0,1,30,no,yes,no,no,no,no,no,no
486,115,15,0,72,0,20,2,no,no,no,no,no,no,yes,no
51,5,6,1,14,0,3,2,no,no,no,no,no,no,no,no
124,19,13,0,34,0,7,5,no,no,no,no,no,no,no,no
36,9,0,12,0,0,9,4,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
78,20,10,0,22,0,4,3,no,no,no,no,no,no,no,no
96,1,2,0,0,0,1,2,no,no,no,no,no,no,no,no
17,3,13,0,1,0,2,6,no,no,no,no,no,no,no,no
10,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
11,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
42,11,1,3,4,0,6,5,no,no,no,no,no,no,no,no
4,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
16,0,3,0,0,0,0,14,no,yes,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
14,0,4,0,0,0,0,12,no,yes,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
3,0,7,0,0,0,0,1,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
11,1,4,0,6,0,1,6,no,no,no,no,no,no,no,yes
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
21,1,6,0,16,0,1,16,no,yes,no,no,no,no,no,yes
3,1,4,0,0,0,1,0,no,no,yes,no,no,no,no,no
6,1,4,0,5,0,1,0,no,no,yes,no,no,no,no,no
2,0,1,0,0,0,0,0,no,no,yes,no,no,no,no,no
55,7,6,1,11,0,3,10,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
45,9,11,1,32,0,2,2,no,no,yes,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
195,41,43,419,35,0,31,13,no,no,no,no,no,no,no,yes
66,15,16,43,2,0,15,11,no,no,no,no,no,no,no,yes
61,9,17,8,35,0,5,2,no,no,no,no,no,no,no,no
215,13,26,1,30,0,3,9,no,no,no,no,no,no,yes,yes
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
6,1,8,0,1,0,1,1,no,no,yes,no,no,no,no,no
10,2,2,1,2,0,2,0,no,no,yes,no,no,no,no,no
69,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
44,8,10,0,15,0,4,2,no,no,no,no,no,no,no,no
134,35,25,11,70,0,6,8,no,no,no,no,no,no,yes,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
32,7,12,1,19,0,2,1,no,no,yes,no,no,no,no,yes
36,1,2,0,0,0,1,16,no,yes,no,no,no,no,no,yes
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
59,15,1,67,0,0,15,7,no,no,no,no,no,no,no,yes
49,6,7,0,17,0,3,10,no,no,no,no,no,no,no,yes
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
36,11,1,7,7,0,6,2,no,no,no,no,no,no,no,no
4,0,1,0,0,0,0,2,no,no,yes,no,no,no,no,no
6,1,4,0,2,0,1,0,no,no,yes,no,no,no,no,no
16,1,4,0,5,0,1,0,no,no,yes,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
18,1,2,0,0,0,1,7,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
6,1,4,0,5,0,1,0,no,no,yes,no,no,no,no,no
5,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
26,2,7,0,18,0,1,1,no,no,yes,no,no,no,no,no
5,3,5,3,0,0,3,0,no,no,no,no,no,no,no,no
52,1,6,0,0,0,1,10,no,yes,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
42,4,6,0,2,0,4,2,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
27,2,2,1,7,0,2,0,no,no,yes,no,no,no,no,no
6,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
5,1,5,0,0,0,1,0,no,no,yes,no,no,no,no,no
14,4,13,6,0,0,4,0,no,no,no,no,no,no,no,no
92,18,14,2,28,0,4,4,no,no,no,no,no,no,no,no
11,0,2,0,0,0,0,9,no,yes,no,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
13,2,8,0,5,0,1,2,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
6,1,2,0,0,0,1,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
16,2,8,0,7,0,2,4,no,no,no,no,no,no,no,no
8,2,11,1,0,0,2,0,no,no,yes,no,no,no,no,no
6,2,7,1,0,0,2,2,no,no,yes,no,no,no,no,no
20,1,4,0,0,0,1,9,no,yes,no,no,no,no,no,no
14,4,4,6,5,0,4,0,no,no,no,no,no,no,no,no
25,3,4,1,15,0,3,1,no,no,no,no,no,no,no,no
25,5,10,0,8,0,1,2,no,no,yes,no,no,no,no,no
11,1,1,0,0,0,1,7,no,no,no,no,no,no,no,no
65,21,2,13,18,0,6,1,no,no,no,no,no,no,no,no
356,40,29,40,90,0,16,9,no,no,no,no,no,no,no,yes
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
8,2,3,1,2,0,2,0,no,no,yes,no,no,no,no,no
8,1,11,0,3,0,1,3,no,no,no,no,no,no,no,no
245,1,10,0,0,0,1,26,no,yes,no,no,no,no,no,no
6,4,3,6,0,0,4,0,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
11,1,1,0,0,0,1,7,no,no,no,no,no,no,no,no
8,1,9,0,5,0,1,2,no,no,yes,no,no,no,no,no
102,18,21,1,31,0,3,5,no,no,no,no,no,no,yes,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
13,2,10,0,6,0,1,1,no,no,yes,no,no,no,no,no
7,5,1,10,0,0,5,0,no,no,no,no,no,no,no,no
9,2,7,0,1,0,2,1,no,no,yes,no,no,no,no,no
290,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
10,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
116,21,36,0,42,0,9,10,no,no,no,no,no,no,no,no
5,1,0,0,0,0,1,1,no,no,yes,no,no,no,no,no
5,2,3,0,0,0,1,0,no,no,yes,no,no,no,no,no
66,12,17,1,31,0,3,4,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
55,1,5,0,0,0,1,6,no,no,no,no,no,no,no,no
7,5,3,10,0,0,5,0,no,no,no,no,no,no,no,no
6,4,2,6,0,0,4,0,no,no,no,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
46,4,5,1,15,0,2,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
189,22,20,4,65,0,8,4,no,no,no,no,no,no,no,no
55,8,16,8,48,0,5,2,no,no,no,no,no,no,no,no
3,1,3,0,0,0,1,0,no,no,yes,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
15,1,1,0,0,0,1,11,no,yes,no,no,no,no,no,no
3,1,3,0,0,0,1,0,no,no,yes,no,no,no,no,no
3,1,2,0,0,0,1,0,no,no,yes,no,no,no,no,no
8,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
44,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
44,9,5,0,20,0,1,0,no,no,yes,no,no,no,no,no
5,0,2,0,0,0,0,3,no,no,no,no,no,no,no,no
9,2,6,0,2,0,2,1,no,no,yes,no,no,no,no,no
24,7,8,7,3,0,6,3,no,no,no,no,no,no,no,no
23,5,6,0,6,0,2,2,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
90,20,8,0,24,0,9,3,no,no,no,no,no,no,no,no
59,10,12,10,19,0,5,4,no,no,no,no,no,no,no,no
30,2,13,0,10,0,2,3,no,no,no,no,no,no,no,no
17,3,7,0,5,0,2,2,no,no,yes,no,no,no,no,no
194,46,16,8,60,0,8,3,no,no,no,no,no,no,yes,no
11,0,1,0,0,0,0,6,no,no,no,no,no,no,no,no
38,5,34,0,15,0,5,9,no,no,no,no,no,no,no,no
5,0,3,0,0,0,0,3,no,no,no,no,no,no,no,no
5,1,19,0,0,0,1,0,no,no,yes,no,no,no,no,yes
20,3,5,3,8,0,3,7,no,no,no,no,no,no,no,yes
43,7,24,0,34,0,1,3,no,no,no,no,no,no,no,no
189,22,20,4,65,0,8,4,no,no,no,no,no,no,no,no
8,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
43,11,0,29,0,0,11,5,no,no,no,no,no,no,no,no
8,4,3,1,4,0,2,0,no,no,yes,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
19,1,4,0,0,0,1,8,no,no,no,no,no,no,no,no
10,1,2,0,0,0,1,6,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
6,1,19,0,1,0,1,1,no,no,yes,no,no,no,no,no
7,0,3,0,0,0,0,5,no,no,no,no,no,no,no,no
7,1,4,0,3,0,1,0,no,no,yes,no,no,no,no,no
8,2,5,1,0,0,2,0,no,no,yes,no,no,no,no,no
59,6,9,0,4,0,4,2,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
235,8,9,6,21,0,5,69,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
337,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
3,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
11,9,6,36,0,0,9,0,no,no,no,no,no,no,no,no
11,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
22,3,4,0,0,0,3,6,no,no,no,no,no,no,no,yes
8,0,2,0,0,0,0,3,no,no,no,no,no,no,no,no
13,1,3,0,0,0,1,9,no,yes,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
22,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
55,11,6,0,8,0,7,7,no,no,no,no,no,no,no,yes
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
21,4,11,6,6,0,4,3,no,no,no,no,no,no,no,no
167,21,39,34,67,0,9,13,no,no,no,no,no,no,no,yes
30,7,3,0,3,0,1,8,no,no,no,no,no,no,no,no
90,22,7,60,10,0,12,1,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
7,1,5,0,2,0,1,1,no,no,yes,no,no,no,no,no
9,2,7,0,2,0,2,1,no,no,yes,no,no,no,no,no
64,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
4,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
51,8,6,0,14,0,3,2,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
182,11,19,0,25,0,4,5,no,no,no,no,no,no,no,no
12,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
30,6,5,3,10,0,3,1,no,no,no,no,no,no,no,no
4,2,4,1,0,0,2,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
19,3,3,3,5,0,3,0,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
11,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
15,3,10,3,4,0,3,2,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
66,14,10,0,19,0,4,2,no,no,no,no,no,no,no,no
57,9,9,0,16,0,3,4,no,no,no,no,no,no,no,no
6,4,1,6,0,0,4,0,no,no,no,no,no,no,no,no
316,65,42,0,77,0,11,14,no,no,no,no,no,no,yes,yes
42,1,3,0,0,0,1,9,no,yes,no,no,no,no,no,no
67,10,26,0,42,0,4,5,no,no,no,no,no,no,no,yes
147,26,19,6,62,0,8,12,no,no,no,no,no,no,no,no
39,11,15,1,24,0,2,3,no,no,no,no,no,no,no,no
38,11,11,6,22,0,4,2,no,no,no,no,no,no,no,no
21,1,0,0,1,0,1,17,no,yes,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
9,7,4,21,0,0,7,0,no,no,no,no,no,no,no,no
35,8,27,0,11,0,4,3,no,no,no,no,no,no,no,no
9,2,4,1,4,0,2,0,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
6,0,5,0,0,0,0,4,no,no,no,no,no,no,no,no
17,2,3,1,5,0,2,0,no,no,yes,no,no,no,no,no
21,5,6,0,10,0,4,2,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
15,1,2,0,0,0,1,5,no,no,no,no,no,no,no,no
5,3,0,3,0,0,3,0,no,no,no,no,no,no,no,no
33,4,6,1,11,0,3,1,no,no,no,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
3,1,5,0,0,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
27,3,4,1,9,0,3,1,no,no,no,no,no,no,no,no
4,0,4,0,0,0,0,2,no,no,yes,no,no,no,no,no
186,41,14,352,26,0,33,16,no,no,no,no,no,no,no,no
14,3,13,1,7,0,3,3,no,no,no,no,no,no,no,no
67,10,17,8,36,0,5,2,no,no,no,no,no,no,no,no
26,3,27,0,14,0,2,5,no,no,no,no,no,no,no,yes
4,2,6,1,0,0,2,0,no,no,yes,no,no,no,no,no
304,29,23,1,57,0,3,1,no,no,no,no,no,no,yes,no
4,0,0,0,0,0,0,2,no,no,yes,no,no,no,no,no
5,1,5,0,0,0,1,0,no,no,yes,no,no,no,no,no
6,0,5,0,0,0,0,4,no,no,no,no,no,no,no,no
6,1,4,0,2,0,1,0,no,no,yes,no,no,no,no,no
25,5,5,1,9,0,2,1,no,no,yes,no,no,no,no,no
16,4,5,0,4,0,1,1,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
5,1,4,0,2,0,1,0,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
23,5,9,0,6,0,1,2,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
26,8,38,28,0,0,8,0,no,no,no,no,no,no,no,yes
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
6,1,4,0,6,0,1,0,no,no,yes,no,no,no,no,no
12,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
23,7,38,21,0,0,7,0,no,no,no,no,no,no,no,yes
24,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
234,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
186,46,24,237,75,0,23,15,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
15,1,2,0,0,0,1,5,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
28,7,11,0,9,0,4,2,no,no,no,no,no,no,no,no
8,1,2,0,0,0,1,4,no,no,no,no,no,no,no,no
29,6,37,2,15,0,5,6,no,no,no,no,no,no,no,no
352,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
8,1,0,0,0,0,1,4,no,no,no,no,no,no,no,no
17,15,3,105,0,0,15,0,no,no,no,no,no,no,no,no
55,13,11,8,44,0,5,5,no,no,no,no,no,no,no,yes
60,10,15,0,25,0,5,4,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
23,5,3,1,6,0,3,1,no,no,no,no,no,no,no,no
144,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
17,3,5,0,1,0,1,12,no,yes,no,no,no,no,no,no
35,10,4,11,9,1,6,2,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
2394,530,176,2169,589,0,94,59,no,no,no,yes,no,yes,yes,yes
