@RELATION code_smells_extended

@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE cbomodified NUMERIC
@ATTRIBUTE fanin NUMERIC
@ATTRIBUTE fanout NUMERIC
@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE lcom* NUMERIC
@ATTRIBUTE tcc NUMERIC
@ATTRIBUTE lcc NUMERIC
@ATTRIBUTE totalmethodsqty NUMERIC
@ATTRIBUTE staticmethodsqty NUMERIC
@ATTRIBUTE publicmethodsqty NUMERIC
@ATTRIBUTE privatemethodsqty NUMERIC
@ATTRIBUTE protectedmethodsqty NUMERIC
@ATTRIBUTE defaultmethodsqty NUMERIC
@ATTRIBUTE visiblemethodsqty NUMERIC
@ATTRIBUTE abstractmethodsqty NUMERIC
@ATTRIBUTE finalmethodsqty NUMERIC
@ATTRIBUTE synchronizedmethodsqty NUMERIC
@ATTRIBUTE totalfieldsqty NUMERIC
@ATTRIBUTE staticfieldsqty NUMERIC
@ATTRIBUTE publicfieldsqty NUMERIC
@ATTRIBUTE privatefieldsqty NUMERIC
@ATTRIBUTE protectedfieldsqty NUMERIC
@ATTRIBUTE defaultfieldsqty NUMERIC
@ATTRIBUTE finalfieldsqty NUMERIC
@ATTRIBUTE synchronizedfieldsqty NUMERIC
@ATTRIBUTE nosi NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE returnqty NUMERIC
@ATTRIBUTE loopqty NUMERIC
@ATTRIBUTE comparisonsqty NUMERIC
@ATTRIBUTE trycatchqty NUMERIC
@ATTRIBUTE parenthesizedexpsqty NUMERIC
@ATTRIBUTE stringliteralsqty NUMERIC
@ATTRIBUTE numbersqty NUMERIC
@ATTRIBUTE assignmentsqty NUMERIC
@ATTRIBUTE mathoperationsqty NUMERIC
@ATTRIBUTE variablesqty NUMERIC
@ATTRIBUTE maxnestedblocksqty NUMERIC
@ATTRIBUTE anonymousclassesqty NUMERIC
@ATTRIBUTE innerclassesqty NUMERIC
@ATTRIBUTE lambdasqty NUMERIC
@ATTRIBUTE uniquewordsqty NUMERIC
@ATTRIBUTE modifiers NUMERIC
@ATTRIBUTE logstatementsqty NUMERIC
@ATTRIBUTE is_functional_decomposition {yes,no}
@ATTRIBUTE is_data_class {yes,no}
@ATTRIBUTE is_lazy_class {yes,no}
@ATTRIBUTE has_long_method {yes,no}
@ATTRIBUTE has_long_parameter_list {yes,no}
@ATTRIBUTE is_spaghetti {yes,no}
@ATTRIBUTE is_swiss_army_knife {yes,no}
@ATTRIBUTE is_blob {yes,no}

@DATA
6,8,2,6,4,1,0,6,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,1,18,3,0,0,0,0,0,0,1,0,3,2,0,0,1,17,1,0,no,no,yes,no,no,no,no,no
34,34,0,34,7,1,0,14,0,0.5714286,0.71428573,1.0,7,0,7,0,0,0,7,0,0,0,6,0,0,6,0,0,6,0,0,43,7,0,0,0,0,40,0,10,1,16,0,0,0,0,106,1,0,no,no,no,no,no,no,no,no
14,14,0,14,5,2,0,10,6,0.75,0.0,0.0,4,0,3,0,1,0,4,0,0,0,4,0,0,4,0,0,4,0,0,30,4,0,1,0,0,0,0,8,0,11,1,0,0,0,46,1,0,no,no,no,no,no,no,no,no
6,6,0,6,3,1,0,7,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,51,2,0,0,0,0,61,0,40,0,40,0,0,0,0,73,26,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,24,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,17,25,0,no,no,no,no,no,no,no,no
0,3,3,0,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0,no,no,yes,no,no,no,no,no
0,2,2,0,8,1,0,0,10,0.625,0.32142857,0.75,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,30,3,0,0,0,0,0,0,6,0,3,0,0,0,0,13,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,24,0,no,no,no,no,no,no,no,no
13,15,2,13,13,1,0,27,6,0.75,0.0,0.0,4,0,3,1,0,0,3,0,0,0,2,0,0,2,0,0,2,0,1,51,0,0,0,0,0,12,0,9,0,12,3,1,0,1,47,1,0,no,no,no,no,no,no,no,no
7,8,1,7,6,1,0,11,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,24,1,1,1,0,0,2,1,8,0,10,4,0,0,0,25,1,0,no,no,yes,no,no,no,no,no
5,7,2,5,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,1,0,no,no,no,no,no,no,no,no
11,12,1,11,1,1,0,1,0,0.6666667,?,?,1,0,1,0,0,0,1,0,0,0,3,0,0,3,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,2,0,17,1,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
7,7,0,7,2,1,0,2,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,no,no,yes,no,no,no,no,no
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,35,35,35,0,0,0,35,0,0,39,0,0,0,0,0,0,35,35,0,35,0,0,0,0,31,17,0,no,yes,no,no,no,no,no,no
10,11,1,10,3,1,0,6,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,3,0,0,3,0,0,3,0,0,14,1,1,0,0,0,0,0,1,0,4,2,0,0,0,27,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,24,0,no,no,no,no,no,no,no,no
16,16,0,16,10,1,0,22,0,0.5,0.6,0.6,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,4,0,3,111,4,0,0,1,0,12,1,13,3,13,2,0,1,0,62,1,0,no,no,no,no,no,no,no,no
10,12,2,10,4,1,0,11,0,0.0,?,?,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,25,2,1,0,0,0,3,0,8,0,9,1,0,0,0,26,1,0,no,no,yes,no,no,no,no,no
4,9,5,4,1,1,0,3,0,0.0,?,?,1,1,1,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,17,17,0,no,no,no,no,no,no,no,no
7,11,4,7,17,1,0,24,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,43,0,0,1,0,3,15,5,7,3,8,3,0,0,0,62,17,0,no,no,no,no,no,no,no,no
10,13,3,10,5,1,0,18,1,0.5,1.0,1.0,3,0,2,1,0,0,2,0,0,0,2,1,0,2,0,0,2,0,1,33,0,0,0,0,0,4,2,10,0,10,1,1,0,0,61,1,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,17,1,0,no,no,yes,no,no,no,no,no
1,4,3,1,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,no,no,yes,no,no,no,no,no
5,5,0,5,5,1,0,11,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,55,2,0,1,0,0,83,1,33,2,32,1,0,0,0,113,26,0,no,no,no,no,no,no,no,no
1,6,5,1,11,1,0,0,13,0.6363636,0.26666668,0.8,11,1,10,1,0,0,10,0,0,0,4,0,0,4,0,0,0,0,0,41,5,0,0,0,0,0,0,8,0,4,0,0,0,0,19,1,0,no,no,no,no,no,no,no,no
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,21,1,0,no,no,yes,no,no,no,no,no
11,11,0,11,1,1,0,2,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,8,1,0,0,0,0,8,2,2,0,3,0,0,0,0,23,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,11,0,0,0,0,27,24,0,no,yes,no,no,no,no,no,no
4,5,1,4,7,1,0,10,10,0.0,0.0,0.0,5,4,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,24,4,0,2,0,0,0,0,4,0,2,1,0,0,0,24,17,0,no,no,no,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,21,0,0,0,0,0,7,0,0,0,7,0,0,1,0,25,25,0,no,no,no,no,no,no,no,no
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,16,0,no,no,no,no,no,no,no,no
0,0,0,0,4,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,1,0,0,0,42,1,0,no,no,yes,no,no,no,no,no
10,10,0,10,1,1,0,2,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,8,1,0,0,0,0,6,0,1,0,3,0,0,0,0,19,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,6,0,0,0,0,17,24,0,no,no,no,no,no,no,no,no
26,26,0,26,6,1,0,27,3,0.6,0.4,0.4,6,0,6,0,0,0,6,0,0,0,5,1,0,5,0,0,5,0,3,34,6,0,0,0,0,12,0,8,0,14,0,0,0,2,66,1,0,no,no,no,no,no,no,no,no
2,2,0,2,3,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,0,5,0,4,0,4,0,0,0,0,31,26,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,24,0,no,no,yes,no,no,no,no,no
7,7,0,7,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,19,1,0,no,no,yes,no,no,no,no,no
4,5,1,4,2,2,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,no,no,yes,no,no,no,no,no
21,25,4,21,6,1,0,11,4,0.6666667,?,?,4,0,1,3,0,0,1,0,0,0,3,0,0,3,0,0,3,0,0,68,1,2,0,0,0,5,0,5,1,8,1,2,3,0,36,1,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
14,16,2,14,33,1,0,40,15,0.8095238,0.2,0.2,7,0,6,1,0,0,6,0,0,0,3,2,0,3,0,0,3,0,7,159,6,1,4,3,0,4,4,40,0,37,3,3,0,0,113,17,0,no,no,no,no,no,no,no,no
2,5,3,2,2,2,0,5,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,1,1,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
17,20,3,17,12,1,0,26,0,0.67999995,1.0,1.0,5,0,2,3,0,0,2,0,0,0,5,0,0,5,0,0,5,0,1,69,4,5,0,0,0,1,2,26,1,30,3,0,0,0,61,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,13,24,0,no,no,no,no,no,no,no,no
2,5,3,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,no,no,no,no,yes,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,24,0,no,no,no,no,no,no,no,no
0,0,0,0,1,1,0,1,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,24,24,24,0,0,0,24,0,2,28,0,0,0,0,0,22,0,24,0,24,0,0,0,0,48,17,0,no,yes,no,no,no,no,no,no
4,4,0,4,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,53,0,0,0,0,0,8,0,0,0,10,0,0,3,0,32,25,0,no,yes,no,no,no,no,no,no
0,1,1,0,1,4,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,24,0,no,no,no,no,no,no,no,no
5,6,1,5,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,no,no,yes,no,no,no,no,no
5,6,1,5,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,1,0,1,0,0,0,0,29,1,0,no,no,yes,no,no,no,no,no
11,12,1,11,3,1,0,14,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,24,1,0,0,1,0,8,0,6,2,6,1,0,0,0,43,1,0,no,no,yes,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,53,0,0,0,0,0,2,0,0,0,2,0,0,1,0,12,25,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,24,0,no,no,no,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,8,0,0,0,0,18,25,0,no,no,no,no,no,no,no,no
4,4,0,4,2,1,0,7,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,22,2,0,0,0,0,18,0,14,0,14,0,0,0,0,53,26,0,no,no,yes,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,1,0,13,25,0,no,no,no,no,no,no,no,no
62,64,2,62,121,1,0,178,0,0.82432437,0.78835976,0.85978836,37,0,28,9,0,0,28,0,0,0,22,0,0,22,0,0,22,0,17,766,26,3,14,0,5,48,11,297,5,306,4,0,0,0,226,1,0,no,no,no,yes,no,no,no,no
9,9,0,9,3,1,0,0,3,0.8888889,?,?,3,0,1,2,0,0,1,0,0,0,3,0,0,3,0,0,3,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,18,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,24,0,no,no,no,no,no,no,no,no
3,8,5,3,18,1,0,4,0,0.53571427,0.24358974,0.2820513,14,3,13,1,0,0,13,0,0,0,4,0,0,4,0,0,2,0,0,61,10,0,3,0,1,0,1,9,0,7,1,0,0,0,32,17,0,no,no,no,no,no,no,no,no
3,6,3,3,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11,25,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1,0,no,no,yes,no,no,no,no,no
4,11,7,4,12,1,0,0,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,no,no,no,no,no,no,no,no
3,4,1,3,6,1,0,7,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,26,6,0,0,0,0,0,0,6,0,6,0,0,0,0,22,1,0,no,no,no,no,no,no,no,no
11,12,1,11,4,1,0,7,0,0.33333334,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,2,0,0,25,0,0,0,2,0,4,0,3,0,5,1,0,0,0,36,1,2,no,no,no,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
32,33,1,32,44,1,0,74,16,0.7619048,1.0,1.0,9,0,3,6,0,0,3,0,0,0,7,0,0,7,0,0,7,0,3,187,11,6,4,4,1,22,1,46,4,51,4,0,0,2,107,1,0,no,no,no,yes,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,16,1,0,no,no,yes,no,no,no,no,no
16,16,0,16,6,1,0,12,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,0,0,1,0,4,0,5,0,0,0,1,43,1,0,no,no,no,no,no,no,no,no
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,16,0,no,no,no,no,no,no,no,no
7,13,6,7,8,1,0,8,0,0.375,0.6,1.0,7,4,5,2,0,0,5,0,0,0,8,1,0,8,0,0,1,0,0,54,6,0,1,0,0,1,2,22,0,16,1,0,0,0,33,17,0,no,no,no,no,yes,no,no,no
8,8,0,8,2,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,2,0,2,0,2,0,0,0,0,21,1,0,no,no,yes,no,no,no,no,no
24,24,0,24,6,1,0,14,0,0.5,0.6,1.0,6,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,6,0,0,41,6,0,0,0,0,15,0,12,0,18,0,0,0,0,59,1,0,no,no,no,no,no,no,no,no
39,41,2,39,71,1,0,96,0,0.80519485,0.95238096,1.0,11,0,7,4,0,0,7,0,0,0,14,0,0,14,0,0,14,0,1,262,7,6,19,0,1,0,3,39,0,50,4,0,0,0,150,1,0,no,no,no,yes,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12,24,0,no,no,no,no,no,no,no,no
5,7,2,5,17,1,0,15,15,0.0,0.0,0.0,6,5,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,58,5,2,1,0,0,7,1,11,0,6,2,0,0,0,20,17,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,16,1,0,no,no,yes,no,no,no,no,no
4,4,0,4,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,42,0,0,0,0,0,14,0,0,0,16,0,0,3,0,36,25,0,no,yes,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,24,0,no,no,no,no,no,no,no,no
17,21,4,17,9,1,2,14,28,0.9375,0.0,0.0,8,0,6,1,1,0,7,1,0,0,2,0,0,2,0,0,2,0,2,46,0,0,0,0,0,10,0,1,0,3,1,1,0,0,60,1025,7,no,no,no,no,no,no,no,no
6,6,0,6,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,82,0,0,0,0,0,16,0,1,0,20,0,0,4,0,50,24,0,no,yes,no,no,no,no,no,no
4,9,5,4,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,19,1,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,16,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,24,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,24,0,no,no,no,no,no,no,no,no
13,13,0,13,2,1,0,5,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,4,0,0,16,2,0,0,0,0,8,0,2,0,6,0,0,0,0,29,1,0,no,no,no,no,no,no,no,no
8,8,0,8,3,2,0,7,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,7,6,5,2,0,0,7,0,1,27,1,0,0,0,0,5,0,13,0,13,1,1,0,0,47,17,0,no,no,no,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,20,0,0,0,0,0,8,0,0,0,9,0,0,1,0,23,24,0,no,yes,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,0,14,25,0,no,no,no,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
7,7,0,7,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,24,1,0,0,0,0,1,0,3,1,3,0,0,1,0,20,1,0,no,no,yes,no,no,no,no,no
27,27,0,27,3,1,0,12,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,5,0,0,5,0,0,5,0,0,22,3,0,0,0,0,12,0,5,1,10,1,0,0,0,73,1,0,no,no,no,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
5,5,0,5,6,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,3,0,2,1,0,0,0,20,1,0,no,no,no,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
